Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,ABBENUM
0.0,15.9,16.3,1.9,5.7,13.4,0.0,0.0,9.9,0.0,16.7,0.0,0.0,13.9,4.3,0.0,0.0,2.0,28.2600002
0.0,17.2,17.6,2.0,6.1,12.3,0.0,0.0,10.7,0.0,18.3,0.0,0.0,9.0,4.6,0.0,0.0,2.2,27.709999100000005
0.0,15.8,16.1,1.9,7.3,13.4,0.0,0.0,12.5,0.0,12.0,0.0,0.0,14.7,4.3,0.0,0.0,2.0,28.8199997
0.0,18.1,16.0,1.9,5.6,13.3,0.0,0.0,12.4,0.0,11.9,0.0,0.0,14.6,4.2,0.0,0.0,2.0,28.540000899999995
0.0,14.9,15.3,1.8,3.7,12.6,0.0,0.0,11.8,0.0,20.1,0.0,0.0,13.9,4.0,0.0,0.0,1.9,28.9400005
0.0,12.7,15.3,1.8,5.4,12.7,0.0,0.0,11.9,0.0,20.2,0.0,0.0,14.0,4.1,0.0,0.0,1.9,29.239999800000003
0.0,15.6,16.0,1.9,6.9,13.3,0.0,0.0,12.4,0.0,13.1,0.0,0.0,14.6,4.2,0.0,0.0,2.0,28.7600002
0.0,15.5,16.0,1.8,6.4,13.2,0.0,0.0,12.3,0.0,14.1,0.0,0.0,14.5,4.2,0.0,0.0,2.0,28.7999992
0.0,15.7,16.1,1.9,6.9,13.3,0.0,0.0,12.4,0.0,12.0,0.0,0.8,14.6,4.3,0.0,0.0,2.0,28.8099995
0.0,15.6,16.1,1.9,6.4,13.3,0.0,0.0,12.4,0.0,11.9,0.0,1.6,14.6,4.2,0.0,0.0,2.0,28.7999992
0.0,8.4,17.4,1.9,7.4,15.4,0.0,0.0,14.1,0.0,14.4,0.0,0.0,14.7,4.3,0.0,0.0,2.0,27.930000300000003
0.0,0.0,19.9,1.9,8.4,17.7,0.0,0.0,16.0,0.0,14.6,0.0,0.0,15.0,4.4,0.0,0.0,2.1,26.6299992
0.0,16.1,16.5,0.0,7.5,13.6,0.0,0.0,12.7,0.0,12.3,0.0,0.0,15.0,4.3,0.0,0.0,2.0,28.8400002
0.0,15.9,16.2,1.9,7.4,13.4,0.0,0.0,13.5,0.0,12.1,0.0,0.0,14.8,4.8,0.0,0.0,0.0,28.7600002
0.2,15.8,16.2,1.9,7.3,13.3,0.0,0.0,13.5,0.0,12.0,0.0,0.0,14.7,2.4,0.0,0.0,2.7,28.8400002
0.5,15.6,16.0,1.9,7.3,13.3,0.0,0.0,14.5,0.0,11.9,0.0,0.0,15.5,0.0,0.0,0.0,3.5,28.9099998
0.0,15.5,16.0,1.8,3.9,13.2,0.0,0.0,12.8,0.0,14.1,0.0,1.6,14.4,4.7,0.0,0.0,2.0,28.6100006
0.0,15.3,15.6,1.8,0.0,12.9,0.0,0.0,13.0,0.0,16.8,0.0,3.5,14.2,5.0,0.0,0.0,1.9,28.6100006
0.0,12.0,15.0,5.0,3.0,10.0,0.0,0.0,10.0,0.0,30.0,0.5,0.0,11.0,2.5,0.0,1.0,0.0,30.8199997
7.0,6.3,15.0,2.0,8.0,15.5,0.0,0.0,4.2,0.0,11.3,3.3,1.0,26.4,0.0,0.0,0.0,0.0,30.8899994
0.0,3.2,0.0,7.6,0.0,3.5,0.0,0.0,26.79,0.02,0.0,46.99,0.0,2.1,0.0,0.0,9.8,0.0,46.20999910000001
0.0,3.2,0.0,7.6,0.0,3.5,0.0,0.0,26.69,0.02,0.0,43.29,0.0,2.9,0.0,0.0,12.8,0.0,46.4500008
0.0,2.2,1.1,8.1,0.0,1.8,0.0,0.0,26.99,0.02,0.0,46.99,0.0,2.9,0.0,0.0,9.9,0.0,46.1500015
0.0,2.7,1.1,8.0,0.0,1.8,0.0,0.0,26.29,0.02,0.0,46.59,0.0,3.7,0.0,0.0,9.8,0.0,46.1899986
0.0,0.0,0.0,7.4,0.0,4.1,0.0,0.0,21.4,0.02,0.0,52.29,0.0,7.8,0.0,0.0,7.0,0.0,45.8699989
0.0,2.0,0.0,7.3,0.0,4.0,0.0,0.0,19.9,0.02,0.0,51.49,0.0,8.4,0.0,0.0,6.9,0.0,45.5800018
0.0,0.0,0.0,7.4,0.0,4.0,0.0,0.0,20.8,0.02,0.0,53.69,0.0,8.5,0.0,0.0,5.6,0.0,45.3699989
0.0,1.9,0.0,7.2,0.0,3.9,0.0,0.0,17.5,0.02,0.0,40.99,0.0,8.3,0.0,0.0,20.2,0.0,45.2999992
0.0,1.9,0.0,7.2,0.0,2.4,0.0,0.0,17.4,0.02,0.0,42.79,0.0,8.2,0.0,0.0,20.1,0.0,46.0699997
0.0,0.0,0.0,7.3,0.0,3.2,0.0,0.0,18.5,0.02,0.0,42.39,0.0,8.3,0.0,0.0,20.3,0.0,45.9399986
0.0,0.0,0.0,7.2,0.0,3.2,0.0,0.0,18.2,0.02,0.0,42.19,0.0,8.3,0.0,0.0,20.9,0.0,46.0499992
0.0,0.0,0.0,6.5,0.0,4.0,0.0,0.0,18.5,0.02,0.0,44.19,0.0,8.3,0.0,0.0,18.5,0.0,45.59000020000001
0.0,0.0,0.0,6.2,0.0,4.0,0.0,0.0,18.5,0.02,0.0,44.09,0.0,8.3,0.0,0.0,18.9,0.0,45.6399994
0.0,0.5,0.0,8.0,0.0,2.4,0.0,0.0,17.6,0.02,0.0,44.19,0.0,9.0,0.0,0.0,18.3,0.0,46.20999910000001
0.0,0.0,1.1,8.0,0.0,1.8,0.0,0.0,27.09,0.02,0.0,47.79,0.0,2.9,0.0,0.0,11.3,0.0,46.3199997
0.0,0.0,0.0,7.45,0.0,4.21,0.0,0.0,26.56,0.02,0.0,47.15,0.0,2.84,0.0,0.0,11.76,0.0,46.1500015
0.0,1.4,0.0,8.0,0.0,3.5,0.0,0.0,26.79,0.02,0.0,45.59,0.0,2.9,0.0,0.0,11.8,0.0,46.50999829999999
0.0,0.0,0.1,8.0,0.0,3.7,0.0,0.0,27.09,0.02,0.0,45.99,0.0,2.9,0.0,0.0,12.2,0.0,46.3699989
0.0,0.0,0.1,7.9,0.0,3.7,0.0,0.0,26.69,0.02,0.0,45.79,0.0,3.3,0.0,0.0,12.5,0.0,46.2900009
0.0,0.0,0.1,7.9,0.0,3.7,0.0,0.0,26.19,0.02,0.0,45.59,0.0,3.6,0.0,0.0,12.9,0.0,46.3100014
0.0,0.0,0.9,8.0,0.0,2.0,0.0,0.0,26.89,0.02,0.0,46.59,0.0,3.1,0.0,0.0,12.5,0.0,46.25999829999999
0.0,0.0,0.8,8.6,0.0,1.8,0.0,0.0,26.49,0.02,0.0,45.89,0.0,3.4,0.0,0.0,13.0,0.0,46.4199982
0.0,0.0,0.7,8.7,0.0,1.9,0.0,0.0,26.59,0.02,0.0,46.49,0.0,3.3,0.0,0.0,12.3,0.0,46.4199982
0.0,0.0,0.1,7.8,0.4,3.6,0.0,0.0,25.79,0.02,1.0,44.99,0.0,3.6,0.0,0.0,12.7,0.0,46.3100014
0.0,0.0,0.1,7.9,0.0,3.7,0.0,0.0,26.19,0.02,0.0,45.59,0.0,3.6,0.0,0.0,12.9,0.0,46.25
0.1,0.0,0.1,7.8,0.0,4.5,0.0,0.0,25.79,0.02,0.0,44.89,0.0,3.6,0.2,0.0,12.7,0.3,45.70999910000001
0.2,0.0,0.1,7.9,0.0,3.7,0.0,0.0,26.09,0.02,0.0,45.49,0.0,3.6,0.0,0.0,12.9,0.0,46.3199997
0.0,0.0,0.1,7.9,0.0,3.7,0.0,0.0,25.99,0.02,0.0,45.29,0.0,3.6,0.0,0.0,12.9,0.0,46.3699989
0.0,0.0,0.1,7.8,0.2,3.7,0.0,0.0,25.89,0.02,0.5,44.99,0.3,3.6,0.0,0.0,12.8,0.0,46.4300003
2.2,0.0,0.0,17.18,0.0,13.28,0.0,0.0,13.48,0.15,0.0,0.0,0.0,43.74,4.79,0.0,0.0,4.79,43.2700005
2.24,0.08,0.0,17.29,0.0,10.09,0.0,0.0,15.09,0.15,0.0,0.0,0.0,44.97,4.9,0.0,0.0,4.8,45.6599998
2.1,0.0,0.0,17.58,0.0,11.88,0.0,0.0,13.38,0.14,0.0,0.0,0.0,44.74,4.89,0.0,0.0,4.89,44.3800011
2.3,0.0,0.0,17.28,0.38,11.99,0.0,0.0,13.88,0.14,0.0,0.0,0.0,44.05,4.79,0.0,0.0,4.79,44.1699982
1.5,0.0,0.0,19.5,0.0,9.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,40.0,6.5,0.0,0.0,5.8,45.75
3.0,0.0,0.0,15.0,0.0,14.3,0.0,0.0,12.5,0.1,0.0,0.0,0.0,46.0,4.9,0.0,0.0,3.6,43.9000015
2.2,0.0,0.0,17.3,0.0,12.0,0.0,0.0,13.9,0.15,0.5,0.0,0.0,44.0,4.8,0.0,0.0,4.8,44.2999992
2.5,0.0,0.0,17.0,0.0,11.2,0.0,0.0,16.5,0.15,0.0,0.5,0.0,43.35,7.0,0.0,0.0,1.8,44.9500008
2.5,0.0,0.0,16.97,0.0,10.68,0.0,0.0,16.48,0.15,0.0,0.5,0.0,43.93,6.99,0.0,0.0,1.8,45.2299995
2.2,0.0,0.0,17.49,0.0,11.8,0.0,0.11,13.1,0.14,0.0,0.0,0.0,45.49,4.82,0.0,0.0,4.48,44.4099998
2.18,0.0,0.0,17.5,0.0,11.8,0.0,0.0,13.0,0.14,0.0,0.0,0.0,45.67,4.83,0.0,0.0,4.49,44.4199982
2.28,0.0,0.0,17.39,0.0,11.8,0.0,0.0,13.19,0.14,0.0,0.0,0.0,45.58,4.81,0.0,0.0,4.42,44.4500008
2.11,0.0,0.0,17.39,0.0,11.9,0.0,0.0,12.4,0.14,0.0,0.0,0.0,46.59,4.78,0.0,0.0,4.31,44.4799995
2.14,0.0,0.0,17.2,0.0,11.8,0.0,0.0,13.1,0.14,0.0,0.0,0.0,45.9,4.83,0.0,0.0,4.5,44.4799995
2.17,0.0,0.0,17.2,0.0,11.8,0.0,0.0,13.0,0.14,0.0,0.0,0.0,45.96,4.83,0.0,0.0,4.52,44.5400009
0.0,0.0,9.8,3.2,6.0,9.5,0.0,0.9,0.0,0.0,27.4,0.0,7.4,35.8,0.0,0.0,0.0,0.0,44.5400009
2.25,0.06,0.0,17.2,0.0,11.72,0.0,0.0,13.7,0.14,0.0,0.0,0.0,45.09,4.88,0.0,0.0,4.59,44.4799995
0.0,0.0,9.6,3.1,5.9,9.3,0.0,1.5,0.0,0.0,26.8,5.7,3.6,34.5,0.0,0.0,0.0,0.0,44.4799995
2.27,0.17,0.0,16.95,0.0,11.8,0.0,0.0,13.8,0.14,0.0,0.0,0.0,45.0,4.91,0.0,0.0,4.59,44.45999910000001
0.73,0.0,0.0,7.63,0.0,28.34,0.0,0.0,14.74,0.11,0.0,0.0,0.0,34.76,13.69,0.0,0.0,0.0,35.7000008
0.0,0.0,0.0,12.7,0.0,26.29,0.0,0.0,10.5,0.1,0.0,0.0,0.0,37.72,12.7,0.0,0.0,0.0,35.2999992
3.0,0.0,0.0,12.99,0.0,26.9,0.0,0.0,14.0,0.11,0.0,0.0,0.0,33.0,10.0,0.0,0.0,0.0,35.7000008
1.55,0.0,0.0,1.66,0.0,29.92,0.0,0.0,15.58,0.11,0.0,0.0,0.0,36.72,14.46,0.0,0.0,0.0,37.2000008
0.0,0.0,0.0,1.63,0.0,29.43,0.0,0.0,15.32,0.11,0.0,0.0,0.0,36.11,17.39,0.0,0.0,0.0,37.4000015
0.72,0.0,0.0,7.45,0.0,27.64,0.0,0.0,11.05,0.11,0.0,0.0,0.0,39.68,13.36,0.0,0.0,0.0,36.2999992
0.0,0.0,0.0,7.39,0.0,27.43,0.0,0.0,10.96,0.11,0.0,0.0,0.0,39.38,14.73,0.0,0.0,0.0,36.2999992
0.35,0.0,0.0,10.13,0.0,26.95,0.0,0.0,10.76,0.11,0.0,0.0,0.0,38.67,13.02,0.0,0.0,0.0,35.7999992
0.0,0.0,0.0,13.37,0.0,27.64,0.0,0.0,14.39,0.1,0.0,0.0,0.0,28.16,16.34,0.0,0.0,0.0,34.5
0.0,0.0,0.0,13.38,0.0,27.67,0.0,0.0,14.41,0.1,0.0,0.0,0.0,31.07,13.38,0.0,0.0,0.0,34.4000015
0.36,0.0,0.0,10.17,0.0,25.92,0.0,0.0,10.18,0.11,0.0,0.0,0.0,40.27,12.99,0.0,0.0,0.0,36.0
0.33,0.0,0.0,9.32,0.0,23.73,0.0,0.0,9.33,0.11,0.0,0.0,0.0,45.27,11.9,0.0,0.0,0.0,37.7999992
0.37,0.0,0.0,9.01,0.0,26.06,0.0,0.0,10.24,0.11,0.0,0.0,0.0,39.02,15.19,0.0,0.0,0.0,36.9000015
0.36,0.0,0.0,8.08,0.0,28.78,0.0,0.0,7.14,0.11,0.0,0.0,0.0,35.42,20.13,0.0,0.0,0.0,36.0999985
1.95,0.0,0.0,11.59,0.0,36.94,0.0,0.0,11.61,0.13,0.0,0.0,0.0,26.16,11.62,0.0,0.0,0.0,30.600000399999995
2.78,0.0,0.0,11.14,0.0,27.74,0.0,0.0,11.15,0.11,0.0,0.0,0.0,39.47,7.61,0.0,0.0,0.0,35.4000015
0.34,0.0,0.0,9.88,0.0,26.29,0.0,2.44,10.5,0.1,0.0,0.0,0.0,37.73,12.71,0.0,0.0,0.0,35.9000015
0.32,0.0,0.0,9.38,0.0,24.95,0.0,0.0,9.97,0.099,0.0,7.41,0.0,35.81,12.06,0.0,0.0,0.0,36.2000008
0.34,1.96,0.0,9.93,0.0,26.42,0.0,0.0,10.55,0.11,0.0,0.0,0.0,37.92,12.77,0.0,0.0,0.0,35.7000008
0.35,0.0,0.0,10.03,0.0,26.68,0.0,0.0,10.66,0.11,0.0,0.0,0.0,38.3,12.9,0.0,0.0,0.0,36.0999985
0.34,0.0,0.0,9.99,1.36,26.58,0.0,0.0,10.62,0.11,0.0,0.0,0.0,38.15,12.85,0.0,0.0,0.0,36.2000008
0.34,0.0,0.0,9.88,0.0,26.28,0.0,0.0,10.5,0.1,0.0,0.0,2.48,37.72,12.7,0.0,0.0,0.0,36.0
0.34,0.0,0.0,9.76,0.0,25.97,0.0,0.0,10.37,0.1,3.63,0.0,0.0,37.27,12.55,0.0,0.0,0.0,35.7999992
0.34,0.0,0.0,9.98,0.0,26.54,0.0,0.0,10.6,0.11,0.0,0.0,0.0,38.1,14.33,0.0,0.0,0.0,35.9000015
0.34,0.0,0.0,9.9,0.0,26.34,0.0,0.0,10.52,0.11,0.0,0.0,0.0,37.8,12.73,0.0,0.0,2.26,36.0
0.0,0.0,0.0,9.92,0.0,26.4,0.0,0.0,11.31,0.25,0.0,0.0,0.0,38.61,13.51,0.0,0.0,0.0,36.0
0.4,0.0,0.0,8.01,0.0,27.99,0.0,0.0,10.8,0.21,0.0,0.0,0.0,38.6,14.0,0.0,0.0,0.0,40.2999992
0.0,0.0,0.0,12.7,0.0,26.28,0.0,0.0,10.5,0.1,0.0,0.0,0.0,37.72,12.7,0.0,0.0,0.0,35.2999992
0.0,0.0,0.0,12.41,0.0,25.69,0.0,0.0,7.16,0.1,0.0,0.0,0.0,42.23,12.41,0.0,0.0,0.0,35.9000015
2.97,0.0,0.0,7.72,0.0,28.64,0.0,0.0,7.99,0.1,0.0,0.0,0.0,35.14,6.91,0.0,0.0,10.54,36.5999985
2.9,0.0,0.0,7.53,0.0,27.94,0.0,0.0,4.41,0.1,0.0,0.0,0.0,40.1,6.74,0.0,0.0,10.28,37.2999992
0.0,0.0,0.0,7.97,0.0,29.56,0.0,0.0,11.81,0.1,0.0,0.0,0.0,36.27,14.29,0.0,0.0,0.0,34.7000008
0.72,0.0,0.0,7.45,0.0,27.65,0.0,0.0,11.05,0.1,0.0,0.0,0.0,39.68,13.36,0.0,0.0,0.0,36.2999992
0.0,0.0,0.0,7.39,0.0,27.43,0.0,0.0,10.96,0.1,0.0,0.0,0.0,39.38,14.73,0.0,0.0,0.0,36.2999992
0.35,0.0,0.0,10.14,0.0,26.95,0.0,0.0,10.77,0.1,0.0,0.0,0.0,38.67,13.02,0.0,0.0,0.0,35.7999992
0.36,0.0,0.0,10.17,0.0,25.92,0.0,0.0,10.18,0.11,0.0,0.0,0.0,40.27,12.99,0.0,0.0,0.0,36.0
0.37,0.0,0.0,9.01,0.0,26.06,0.0,0.0,10.24,0.11,0.0,0.0,0.0,39.02,15.19,0.0,0.0,0.0,36.9000015
0.36,0.0,0.0,8.08,0.0,28.77,0.0,0.0,7.14,0.11,0.0,0.0,0.0,35.41,20.13,0.0,0.0,0.0,36.0999985
0.37,0.0,0.0,4.55,0.0,29.46,0.0,0.0,2.57,0.07,0.0,0.0,0.0,36.26,26.72,0.0,0.0,0.0,36.5999985
1.95,0.0,0.0,11.59,0.0,36.94,0.0,0.0,11.61,0.13,0.0,0.0,0.0,26.16,11.62,0.0,0.0,0.0,30.600000399999995
2.78,0.0,0.0,11.14,0.0,27.75,0.0,0.0,11.15,0.11,0.0,0.0,0.0,39.47,7.61,0.0,0.0,0.0,35.4000015
0.34,0.0,0.0,9.89,0.0,26.29,0.0,2.44,10.5,0.1,0.0,0.0,0.0,37.73,12.71,0.0,0.0,0.0,35.9000015
0.32,0.0,0.0,9.38,0.0,24.95,0.0,0.0,9.97,0.1,0.0,7.41,0.0,35.81,12.06,0.0,0.0,0.0,36.2000008
0.34,1.96,0.0,9.93,0.0,26.43,0.0,0.0,10.55,0.1,0.0,0.0,0.0,37.92,12.77,0.0,0.0,0.0,35.7000008
0.35,0.0,0.0,10.03,0.0,26.69,0.0,0.0,10.66,0.1,0.0,0.0,0.0,38.29,12.9,0.0,0.0,0.0,36.0999985
0.34,0.0,0.0,10.0,1.36,26.59,0.0,0.0,10.62,0.1,0.0,0.0,0.0,38.15,12.85,0.0,0.0,0.0,36.2000008
0.34,0.0,0.0,9.88,0.0,26.28,0.0,0.0,10.5,0.1,0.0,0.0,2.48,37.71,12.7,0.0,0.0,0.0,36.0
0.34,0.0,0.0,9.77,0.0,25.97,0.0,0.0,10.37,0.1,3.63,0.0,0.0,37.27,12.55,0.0,0.0,0.0,35.7999992
0.34,0.0,0.0,9.96,0.0,26.5,0.0,0.0,12.27,0.1,0.0,0.0,0.0,38.02,12.8,0.0,0.0,0.0,35.9000015
0.34,0.0,0.0,9.9,0.0,26.34,0.0,0.0,10.52,0.1,0.0,0.0,0.0,37.8,12.73,0.0,0.0,2.26,36.0
0.0,0.0,0.0,9.92,0.0,26.4,0.0,0.0,11.31,0.25,0.0,0.0,0.0,38.61,13.51,0.0,0.0,0.0,36.0
0.4,0.0,0.0,8.0,0.0,28.0,0.0,0.0,10.8,0.2,0.0,0.0,0.0,38.6,14.0,0.0,0.0,0.0,40.2999992
0.73,0.0,0.0,7.63,0.0,28.33,0.0,0.0,14.75,0.1,0.0,0.0,0.0,34.76,13.69,0.0,0.0,0.0,35.5999985
0.0,0.0,0.0,7.57,0.0,28.11,0.0,0.0,14.63,0.1,0.0,0.0,0.0,34.49,15.1,0.0,0.0,0.0,35.5999985
0.0,0.0,0.0,7.51,0.0,27.89,0.0,0.0,14.52,0.1,0.0,0.0,0.0,34.22,13.48,0.0,0.0,2.28,35.9000015
0.0,0.0,0.0,7.69,0.0,28.54,0.0,0.0,14.86,0.1,0.0,0.0,0.0,35.02,13.79,0.0,0.0,0.0,35.2999992
0.0,0.0,0.0,7.97,0.0,29.56,0.0,0.0,11.81,0.1,0.0,0.0,0.0,36.27,14.29,0.0,0.0,0.0,34.7000008
1.55,0.0,0.0,1.66,0.0,29.93,0.0,0.0,15.58,0.1,0.0,0.0,0.0,36.72,14.46,0.0,0.0,0.0,37.2000008
0.0,0.0,0.0,1.64,0.0,29.44,0.0,0.0,15.32,0.1,0.0,0.0,0.0,36.11,17.39,0.0,0.0,0.0,37.4000015
0.72,0.0,0.0,7.45,0.0,27.65,0.0,0.0,11.05,0.1,0.0,0.0,0.0,39.68,13.36,0.0,0.0,0.0,36.2999992
0.0,0.0,0.0,7.39,0.0,27.43,0.0,0.0,10.96,0.1,0.0,0.0,0.0,39.38,14.73,0.0,0.0,0.0,36.2999992
0.36,0.0,0.0,8.08,0.0,28.78,0.0,0.0,7.14,0.1,0.0,0.0,0.0,35.42,20.13,0.0,0.0,0.0,36.0999985
0.4,0.0,0.0,8.01,0.0,28.03,0.0,0.0,10.81,0.1,0.0,0.0,0.0,38.64,14.01,0.0,0.0,0.0,40.2999992
3.45,0.0,0.0,7.98,0.0,29.6,0.0,0.0,15.41,0.1,0.0,0.0,0.0,36.32,7.14,0.0,0.0,0.0,35.5
2.97,0.0,0.0,7.72,0.0,28.64,0.0,0.0,7.99,0.1,0.0,0.0,0.0,35.14,6.91,0.0,0.0,10.54,36.5999985
2.9,0.0,0.0,7.53,0.0,27.94,0.0,0.0,4.41,0.1,0.0,0.0,0.0,40.1,6.74,0.0,0.0,10.28,37.2999992
3.04,0.0,0.0,12.6,0.0,26.09,0.0,0.0,13.57,0.1,0.0,0.0,0.0,32.0,12.6,0.0,0.0,0.0,36.2999992
2.56,0.0,0.0,11.93,0.0,30.37,0.0,0.0,12.84,0.1,0.0,0.0,0.0,30.27,11.93,0.0,0.0,0.0,33.9000015
2.64,0.0,0.0,15.04,0.0,25.48,0.0,0.0,13.26,0.0,0.0,0.0,0.0,31.26,12.31,0.0,0.0,0.0,35.9000015
3.0,0.0,0.0,13.0,0.0,26.9,0.0,0.0,14.0,0.1,0.0,0.0,0.0,33.0,10.0,0.0,0.0,0.0,35.7000008
1.95,0.0,0.0,11.58,0.0,36.9,0.0,0.0,11.6,0.13,0.0,0.0,0.0,26.23,11.61,0.0,0.0,0.0,30.600000399999995
2.78,0.0,0.0,11.14,0.0,27.75,0.0,0.0,11.15,0.11,0.0,0.0,0.0,39.47,7.61,0.0,0.0,0.0,35.4000015
4.74,0.0,0.0,13.13,0.0,39.0,0.0,0.0,16.0,0.12,0.0,0.0,0.0,19.06,7.94,0.0,0.0,0.0,36.0999985
4.74,0.0,0.0,13.13,0.0,37.0,0.0,0.0,18.0,0.12,0.0,0.0,0.0,19.06,7.94,0.0,0.0,0.0,35.5
4.74,0.0,0.0,12.5,0.0,36.0,0.0,0.0,19.7,0.12,0.0,0.0,0.0,19.0,7.94,0.0,0.0,0.0,38.9000015
0.0,15.98,3.31,2.0,0.0,15.1,0.0,0.0,17.99,0.12,7.65,26.97,0.0,5.0,0.0,0.0,4.95,0.0,34.959999100000005
0.0,15.06,4.53,2.03,0.0,13.01,0.0,0.0,15.0,0.12,7.44,26.8,0.0,8.01,0.0,0.0,7.06,0.0,34.84000020000001
0.0,16.01,4.01,1.99,0.0,11.09,0.0,0.0,18.02,0.0,17.89,19.98,0.0,5.01,0.0,0.0,5.0,0.0,36.5299988
0.0,14.99,3.99,2.02,0.0,13.06,0.0,0.0,14.99,0.0,8.03,26.94,0.0,8.02,0.0,0.0,7.02,0.0,35.3300018
0.0,16.18,3.35,2.02,0.46,15.28,0.0,0.0,18.21,0.12,5.23,27.29,0.85,5.06,0.0,0.0,5.01,0.0,35.1199989
0.0,15.93,3.17,1.99,0.0,15.48,0.0,0.0,17.94,0.12,7.63,26.89,0.0,4.98,0.0,0.0,4.93,0.0,34.7000008
0.0,16.0,3.54,2.0,0.0,15.12,0.0,0.0,18.04,0.12,7.35,27.0,0.0,4.93,0.0,0.0,4.95,0.0,34.2999992
0.0,0.0,53.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.64,0.0,0.0,0.0,0.0,0.0,0.0,17.1200008
0.0,0.0,43.53,0.0,0.0,12.07,0.0,0.0,0.0,0.0,0.0,44.39,0.0,0.0,0.0,0.0,0.0,0.0,17.6299992
0.0,0.0,34.61,0.0,0.0,23.04,0.0,0.0,0.0,0.0,0.0,42.35,0.0,0.0,0.0,0.0,0.0,0.0,18.010000199999997
0.0,0.0,26.47,0.0,0.0,33.04,0.0,0.0,0.0,0.0,0.0,40.49,0.0,0.0,0.0,0.0,0.0,0.0,18.6299992
0.0,0.0,19.02,0.0,0.0,42.19,0.0,0.0,0.0,0.0,0.0,38.79,0.0,0.0,0.0,0.0,0.0,0.0,19.0699997
0.0,0.0,12.17,0.0,0.0,50.61,0.0,0.0,0.0,0.0,0.0,37.22,0.0,0.0,0.0,0.0,0.0,0.0,19.239999800000003
0.0,0.0,5.85,0.0,0.0,58.38,0.0,0.0,0.0,0.0,0.0,35.78,0.0,0.0,0.0,0.0,0.0,0.0,19.3299999
0.0,0.0,0.0,0.0,0.0,65.56,0.0,0.0,0.0,0.0,0.0,34.44,0.0,0.0,0.0,0.0,0.0,0.0,19.4599991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,90.58,0.0,0.0,43.9099998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,90.54,0.0,0.0,57.5900002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,12.7700005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,90.46,0.0,0.0,27.9699993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,36.5200005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,90.42,0.0,0.0,67.3799973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,90.34,0.0,0.0,86.95999909999998
0.0,0.0,0.0,0.0,0.0,65.56,0.0,0.0,0.0,0.0,0.0,34.44,0.0,0.0,0.0,0.0,0.0,0.0,20.3999996
0.0,0.0,0.0,4.5,15.5,0.0,0.0,0.0,23.0,0.0,15.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,53.5999985
0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,21.0,0.0,10.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,52.5999985
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,15.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,55.5999985
0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,0.0,15.0,25.0,0.0,18.0,0.0,0.0,0.0,0.0,54.79999920000001
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,0.0,8.0,25.0,0.0,18.0,0.0,0.0,0.0,0.0,56.5
0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,20.0,0.0,14.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,51.2999992
0.0,6.0,0.0,6.0,14.0,0.0,0.0,0.0,19.0,0.0,11.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,50.5999985
0.0,0.0,0.0,5.0,15.5,0.0,0.0,0.0,20.0,0.0,15.0,18.5,0.0,20.0,0.0,6.0,0.0,0.0,50.0
0.0,0.0,0.0,8.0,15.0,9.0,0.0,0.0,18.0,0.0,15.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,45.2000008
0.0,0.0,0.0,8.0,15.0,10.0,0.0,0.0,19.0,0.0,14.0,17.0,0.0,15.0,0.0,2.0,0.0,0.0,44.0
4.9,0.0,0.0,4.0,0.0,47.5,0.0,0.0,3.4,0.0,0.0,0.0,0.0,33.8,5.4,0.0,0.0,1.0,31.0
3.5,0.0,0.0,3.9,0.0,46.1,0.0,1.6,2.2,0.2,0.0,0.0,0.0,32.6,5.9,0.0,0.0,4.0,32.0
