,Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,ABBENUM
9537,0.0,27.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,14.5,3.0,0.0,26.0,0.0,28.0
9541,0.0,22.0,8.5,0.0,0.0,0.0,0.0,0.0,4.0,0.1,4.0,20.0,0.0,27.0,4.0,0.9,9.5,0.0,29.0
9542,0.0,21.5,9.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.5,21.5,0.0,26.0,8.0,0.0,7.5,0.0,28.4
9543,0.0,17.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,22.0,0.0,27.0,3.0,0.0,14.0,0.0,31.9
9544,0.0,23.0,11.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,23.0,0.0,26.5,2.0,0.0,10.0,0.0,28.0
9565,6.2,6.45,4.9,3.4,3.1,0.0,9.3,0.0,0.0,0.0,0.0,10.45,0.0,17.3,34.4,0.0,4.2,0.0,40.5
9566,6.2,8.449999999999998,4.9,3.4,4.6,0.0,9.3,0.0,0.0,0.0,0.0,10.45,0.0,13.8,34.4,0.0,4.2,0.0,39.2
9567,6.2,6.45,4.9,3.4,4.6,0.0,11.3,0.0,0.0,0.0,0.0,10.45,0.0,13.8,34.4,0.0,4.2,0.0,39.8
9568,6.21,8.46,4.9,3.4,6.61,0.0,9.31,0.0,0.0,0.0,0.0,10.46,0.0,15.92,34.43,0.0,0.0,0.0,38.7
9569,6.33,6.59,5.01,3.47,6.74,0.0,9.5,0.0,0.0,0.0,0.0,10.67,0.0,16.24,35.14,0.0,0.0,0.0,38.2
9570,6.47,6.73,5.11,3.55,4.8,0.0,9.7,0.0,0.0,0.0,0.0,10.9,0.0,16.57,35.86,0.0,0.0,0.0,40.3
9571,5.0,0.3,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.2,0.0,14.0,0.0,0.0,63.5,4.0,0.0,0.0,63.1
9572,6.0,0.1,0.0,0.0,6.0,0.0,0.0,0.0,7.5,0.4,0.0,16.0,0.0,0.0,60.0,4.0,0.0,0.0,63.9
9573,4.0,0.2,0.0,0.0,7.0,0.0,0.0,0.0,5.5,0.5,0.0,19.0,0.0,0.0,61.3,2.5,0.0,0.0,65.1
9574,6.0,0.2,0.0,0.0,4.5,0.0,0.0,0.0,7.4,0.4,0.0,15.0,0.0,0.0,64.0,2.5,0.0,0.0,64.2
9575,4.5,0.1,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.2,0.0,17.0,0.0,0.0,62.2,4.0,0.0,0.0,64.1
9576,5.0,0.3,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.2,0.0,18.0,0.0,0.0,62.0,5.0,0.0,0.0,64.7
9577,3.0,0.3,0.0,0.0,6.5,0.0,0.0,0.0,9.0,0.3,0.0,16.4,0.0,0.0,60.5,4.0,0.0,0.0,62.9
9578,3.5,0.05,0.0,0.0,3.5,0.0,0.0,0.0,8.0,0.15,0.0,15.0,0.0,0.0,63.3,6.5,0.0,0.0,63.5
9579,6.5,0.5,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.5,0.0,15.0,0.0,0.0,63.5,3.0,0.0,0.0,64.1
9580,2.0,0.5,0.0,0.0,6.5,0.0,0.0,0.0,7.0,0.5,0.0,18.0,0.0,0.0,61.0,4.5,0.0,0.0,63.9
9582,7.5,5.5,3.5,9.5,4.5,3.5,0.3,0.0,3.5,0.0,0.0,0.0,4.5,0.0,40.7,0.0,17.0,0.0,46.8
9588,8.0,3.5,2.5,9.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,50.0,0.0,8.0,0.0,50.5
9590,9.0,4.5,2.0,8.0,3.0,7.0,0.0,0.0,2.5,0.0,0.0,0.0,7.0,0.0,52.0,0.0,5.0,0.0,49.7
9591,0.0,14.97,4.99,0.0,2.5,11.98,9.98,0.0,0.0,0.2,1.0,9.98,29.93,0.5,10.98,0.0,2.99,0.0,28.82
9592,0.0,5.99,4.99,0.0,2.0,11.98,5.99,0.0,0.0,0.2,1.0,9.98,29.93,7.98,16.47,0.5,2.99,0.0,37.55
9593,0.0,14.97,1.0,0.0,4.99,4.99,8.98,0.0,0.0,0.2,1.0,19.96,19.96,0.5,21.95,0.0,0.5,0.0,41.21
9594,0.0,9.98,3.99,0.0,3.99,8.98,7.98,0.0,0.0,0.2,0.5,15.97,28.94,1.0,16.97,0.0,1.5,0.0,34.89
9595,0.0,14.97,2.99,0.0,3.99,6.99,8.98,0.0,0.0,0.2,1.0,17.96,17.96,0.5,21.96,1.0,0.5,0.0,30.59
9596,0.0,5.99,4.99,0.0,6.99,11.98,7.98,0.0,0.0,0.2,1.0,9.98,21.96,1.0,24.94,0.0,2.99,0.0,38.11
9597,0.0,6.99,2.0,0.0,7.98,4.99,5.99,0.0,0.0,0.2,1.0,19.96,21.96,1.0,24.94,0.0,2.99,0.0,41.22
9608,0.0,9.6,8.199999999999998,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,16.85,0.0,27.5,7.3,0.0,12.5,0.0,30.8
9609,0.0,10.1,8.199999999999998,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,16.65,0.0,29.25,7.3,0.0,12.5,0.0,31.3
9610,0.0,9.6,8.5,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,16.65,0.0,28.5,7.3,0.0,12.5,0.0,31.3
9611,0.0,9.6,8.699999999999998,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,17.15,0.0,27.5,7.3,0.0,12.0,0.0,31.0
9612,0.0,8.599999999999998,8.199999999999998,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,16.65,0.0,29.0,7.3,0.0,12.0,0.0,31.3
9613,0.0,9.6,8.199999999999998,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,17.65,0.0,29.0,7.3,0.0,10.5,0.0,30.8
9614,0.0,9.6,8.199999999999998,0.0,0.0,2.5,17.7,0.0,0.0,0.0,0.0,18.15,0.0,27.5,7.3,0.0,9.0,0.0,30.5
9625,0.0,9.6,8.199999999999998,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,16.85,0.0,27.5,7.3,0.0,12.5,0.0,30.8
9626,0.0,10.1,8.199999999999998,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,16.65,0.0,29.25,7.3,0.0,12.5,0.0,31.3
9627,0.0,9.6,8.5,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,16.65,0.0,28.5,7.3,0.0,12.5,0.0,31.3
9628,0.0,9.6,8.699999999999998,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,17.15,0.0,27.5,7.3,0.0,12.0,0.0,31.0
9629,0.0,8.599999999999998,8.199999999999998,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,16.65,0.0,29.0,7.3,0.0,12.0,0.0,31.3
9630,0.0,9.6,8.199999999999998,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,17.65,0.0,29.0,7.3,0.0,10.5,0.0,30.8
9631,0.0,9.6,8.199999999999998,0.0,0.0,2.5,17.7,0.0,0.0,0.0,0.0,18.15,0.0,27.5,7.3,0.0,9.0,0.0,30.5
9642,3.18,0.0,4.98,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,18.41,0.0,3.18,54.54,8.06,0.0,0.0,60.1
9643,3.28,0.0,3.88,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0,21.68,0.0,3.38,51.52,8.359999999999998,0.0,0.0,61.3
9645,0.0,0.0,0.0,0.0,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31,0.0,0.0,0.0,55.0
9646,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59999999999998,0.0,0.0,0.0,61.0
9647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,0.0,0.0,0.0,20.36,0.0,51.88,0.0,7.45,0.0,60.0
9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,20.0,0.0,0.0,0.0,0.0,55.62
9652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,57.19
9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,57.3
9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,35.0,10.0,0.0,0.0,0.0,0.0,61.85
9655,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,0.0,0.0,49.77
9656,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,15.0,0.0,0.0,0.0,0.0,54.74
9657,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,15.0,0.0,0.0,0.0,0.0,53.45
9658,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0,0.0,0.0,0.0,0.0,52.0
9659,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,15.0,0.0,0.0,0.0,0.0,50.71
9660,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,47.74
9681,0.0,7.5,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.5,23.2,5.0,24.5,5.8,0.0,12.5,0.0,38.5
9682,0.0,5.0,11.9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.4,25.5,5.0,24.7,5.3,0.0,11.2,0.0,40.7
9683,0.0,2.9,4.5,0.0,0.0,1.8,1.9,0.0,0.0,0.0,19.3,28.4,5.0,15.5,5.1,0.0,15.2,0.0,46.6
9684,0.0,0.8,17.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.6,32.5,6.0,24.8,5.1,0.0,8.8,0.0,49.0
9685,0.0,3.3,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,22.0,5.2,20.3,8.0,0.0,38.7,0.0,46.6
