Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,RI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,62.55,0.0,0.0,0.0,24.51,1.5140001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,75.4,0.0,0.0,0.0,20.76,1.495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.0,72.57,0.0,0.0,0.0,19.99,1.5030000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,0.0,0.0,0.0,0.0,70.81,0.0,0.0,0.0,19.53,1.507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,70.15,0.0,0.0,0.0,19.24,1.508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,0.0,0.0,0.0,0.0,69.16,0.0,0.0,0.0,19.07,1.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,0.0,0.0,0.0,0.0,65.97,0.0,0.0,0.0,18.17,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,65.29,0.0,0.0,0.0,18.01,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,0.0,0.0,0.0,0.0,63.76,0.0,0.0,0.0,17.56,1.5089999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0,61.95,0.0,0.0,0.0,16.97,1.506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74,0.0,0.0,0.0,0.0,60.6,0.0,0.0,0.0,16.66,1.5039999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,0.0,0.0,0.0,0.0,59.07,0.0,0.0,0.0,16.22,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,0.0,0.0,0.0,0.0,57.83,0.0,0.0,0.0,15.92,1.499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,0.0,55.84,0.0,0.0,0.0,15.32,1.495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41,0.0,0.0,0.0,0.0,53.86,0.0,0.0,0.0,14.73,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77,0.0,0.0,0.0,0.0,51.1,0.0,0.0,0.0,14.13,1.489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0.0,0.0,0.0,0.0,78.02,5.03,0.0,0.0,0.0,1.472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43,0.0,0.0,0.0,0.0,72.58,4.99,0.0,0.0,0.0,1.4709999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62,0.0,0.0,0.0,0.0,71.4,4.98,0.0,0.0,0.0,1.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,0.0,0.0,0.0,0.0,67.23,4.95,0.0,0.0,0.0,1.469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.33,0.0,0.0,0.0,0.0,63.74,4.93,0.0,0.0,0.0,1.469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,0.0,0.0,0.0,61.95,4.92,0.0,0.0,0.0,1.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,75.52,7.54,0.0,0.0,0.0,1.485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,72.88,8.32,0.0,0.0,0.0,1.4869999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,84.07,10.2,0.0,0.0,0.0,1.4869999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.0,82.17,10.18,0.0,0.0,0.0,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0,0.0,80.39,10.15,0.0,0.0,0.0,1.4960001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0,75.76,10.08,0.0,0.0,0.0,1.4980000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39,0.0,0.0,0.0,0.0,67.64,9.97,0.0,0.0,0.0,1.494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0,0.0,0.0,64.13,9.92,0.0,0.0,0.0,1.4910001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44,0.0,0.0,0.0,0.0,59.71,9.85,0.0,0.0,0.0,1.489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,0.0,0.0,0.0,57.1,9.82,0.0,0.0,0.0,1.4869999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0.0,78.7,12.18,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,0.0,0.0,0.0,71.04,12.05,0.0,0.0,0.0,1.507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76,0.0,0.0,0.0,0.0,59.89,12.36,0.0,0.0,0.0,1.5039999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0,77.79,14.22,0.0,0.0,0.0,1.501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,0.0,0.0,0.0,0.0,62.64,13.92,0.0,0.0,0.0,1.5130000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,15.4,0.0,0.0,0.0,1.482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,79.0,15.28,0.0,0.0,0.0,1.4969999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,0.0,76.23,15.22,0.0,0.0,0.0,1.5039999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,73.49,15.16,0.0,0.0,0.0,1.5089999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,70.76,15.1,0.0,0.0,0.0,1.5130000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,0.0,0.0,0.0,0.0,64.52,14.97,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,0.0,0.0,64.09,14.96,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.0,0.0,0.0,0.0,62.71,14.93,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,0.0,0.0,0.0,0.0,54.85,14.76,0.0,0.0,0.0,1.5140001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03,0.0,0.0,0.0,0.0,52.26,14.7,0.0,0.0,0.0,1.5119999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0.0,0.0,0.0,0.0,73.64,16.91,0.0,0.0,0.0,1.508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47,0.0,0.0,0.0,0.0,47.25,16.28,0.0,0.0,0.0,1.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,68.31,18.12,0.0,0.0,0.0,1.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,0.0,0.0,59.76,17.9,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42,0.0,0.0,0.0,0.0,54.8,18.78,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,20.5,0.0,0.0,0.0,1.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,73.95,20.34,0.0,0.0,0.0,1.505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,68.48,20.18,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,64.92,20.08,0.0,0.0,0.0,1.5190001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.0,0.0,63.1,20.03,0.0,0.0,0.0,1.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,0.0,0.0,0.0,0.0,61.29,19.98,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,0.0,0.0,0.0,0.0,60.12,19.94,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,52.58,19.72,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,0.0,47.44,19.58,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.32,0.0,0.0,0.0,0.0,37.39,19.28,0.0,0.0,0.0,1.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47,0.0,0.0,0.0,0.0,53.75,21.78,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0,0.0,0.0,65.98,22.69,0.0,0.0,0.0,1.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,60.63,22.51,0.0,0.0,0.0,1.5219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31,0.0,0.0,0.0,0.0,55.35,22.34,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67,0.0,0.0,0.0,0.0,50.15,22.17,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41,25.59,0.0,0.0,0.0,1.4980000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,68.91,25.39,0.0,0.0,0.0,1.5089999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,65.32,25.26,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,63.49,25.19,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,60.81,25.09,0.0,0.0,0.0,1.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,0.0,0.0,0.0,0.0,58.16,25.0,0.0,0.0,0.0,1.5219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,0.0,0.0,0.0,0.0,56.36,24.93,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,0.0,0.0,52.9,24.81,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,0.0,0.0,0.0,0.0,52.07,24.78,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,45.17,24.52,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0,42.63,24.43,0.0,0.0,0.0,1.5290000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38,0.0,0.0,0.0,0.0,39.31,24.31,0.0,0.0,0.0,1.5290000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71,0.0,0.0,0.0,0.0,35.13,24.16,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,0.0,0.0,0.0,0.0,45.31,27.06,0.0,0.0,0.0,1.527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,0.0,0.0,0.0,0.0,40.24,26.86,0.0,0.0,0.0,1.5290000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,0.0,0.0,0.0,0.0,54.15,27.93,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,30.66,0.0,0.0,0.0,1.5039999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,58.52,30.18,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,0.0,0.0,0.0,53.23,29.95,0.0,0.0,0.0,1.5219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,0.0,0.0,0.0,0.0,52.7,29.93,0.0,0.0,0.0,1.5219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.0,0.0,48.02,29.72,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,0.0,0.0,0.0,0.0,42.89,29.5,0.0,0.0,0.0,1.527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,0.0,0.0,0.0,0.0,40.36,29.39,0.0,0.0,0.0,1.527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,0.0,0.0,0.0,0.0,34.55,29.13,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65,0.0,0.0,0.0,0.0,30.4,28.95,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,33.99,0.0,0.0,0.0,1.506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,0.0,0.0,0.0,0.0,32.11,35.07,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,0.0,0.0,0.0,0.0,35.66,36.79,0.0,0.0,0.0,1.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,0.0,0.0,0.0,0.0,45.18,39.92,0.0,0.0,0.0,1.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,0.0,38.3,39.51,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,6.11,0.0,0.0,0.0,0.0,63.07,0.0,0.0,0.0,27.54,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84,0.0,0.0,0.0,28.16,1.4869999999999999
12.56,0.0,0.0,7.25,0.0,0.0,0.0,11.14,23.41,0.0,0.0,0.0,0.0,40.41,5.21,0.0,0.0,0.0,1.5650001
2.27,0.0,0.0,6.55,0.0,0.0,0.0,10.06,21.13,0.0,0.0,0.0,0.0,36.48,23.52,0.0,0.0,0.0,1.545
0.0,2.56,0.0,0.0,0.0,0.0,0.0,2.26,16.48,0.0,0.0,0.0,0.0,67.51,0.0,0.0,0.0,10.94,1.49
0.0,0.0,0.0,0.0,14.01,0.0,0.0,25.47,0.0,0.0,0.0,0.0,0.0,45.03,15.49,0.0,0.0,0.0,1.545
0.0,0.0,0.0,0.0,12.18,0.0,0.0,22.15,0.0,0.0,0.0,0.0,0.0,52.21,13.46,0.0,0.0,0.0,1.534
0.0,0.0,0.0,0.0,10.78,0.0,0.0,19.59,0.0,0.0,0.0,0.0,0.0,57.72,11.91,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,9.66,0.0,0.0,17.56,0.0,0.0,0.0,0.0,0.0,62.1,10.68,0.0,0.0,0.0,1.518
0.0,0.0,0.0,0.0,8.75,0.0,0.0,15.92,0.0,0.0,0.0,0.0,0.0,65.66,9.67,0.0,0.0,0.0,1.5119999999999998
0.0,0.0,0.0,0.0,41.03,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,54.28,1.77,0.0,0.0,0.0,1.605
0.0,0.0,0.0,0.0,38.6,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,55.15,2.36,0.0,0.0,0.0,1.597
0.0,0.0,0.0,0.0,33.79,0.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,56.83,3.55,0.0,0.0,0.0,1.585
0.0,0.0,0.0,0.0,28.87,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,58.65,4.72,0.0,0.0,0.0,1.569
0.0,0.0,0.0,0.0,21.72,0.0,0.0,10.69,0.0,0.0,0.0,0.0,0.0,61.09,6.5,0.0,0.0,0.0,1.5490000000000002
0.0,0.0,0.0,0.0,19.31,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,61.94,7.09,0.0,0.0,0.0,1.5430000000000001
0.0,0.0,0.0,0.0,16.89,0.0,0.0,12.64,0.0,0.0,0.0,0.0,0.0,62.79,7.68,0.0,0.0,0.0,1.5330000000000001
0.0,0.0,0.0,0.0,14.48,0.0,0.0,13.61,0.0,0.0,0.0,0.0,0.0,63.64,8.27,0.0,0.0,0.0,1.5290000000000001
0.0,0.0,0.0,0.0,12.07,0.0,0.0,14.58,0.0,0.0,0.0,0.0,0.0,64.49,8.86,0.0,0.0,0.0,1.518
0.0,0.0,0.0,0.0,9.64,0.0,0.0,15.63,0.0,0.0,0.0,0.0,0.0,65.26,9.47,0.0,0.0,0.0,1.5119999999999998
0.0,0.0,0.0,0.0,7.24,0.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,66.19,10.05,0.0,0.0,0.0,1.508
0.0,0.0,0.0,0.0,5.79,0.0,0.0,17.11,0.0,0.0,0.0,0.0,0.0,66.7,10.4,0.0,0.0,0.0,1.5039999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,68.74,11.82,0.0,0.0,0.0,1.489
16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,0.0,0.0,0.0,0.0,56.76,0.0,0.0,0.0,0.0,1.556
16.29,0.0,0.0,0.0,0.0,0.0,0.0,9.27,25.31,0.0,0.0,0.0,0.0,49.14,0.0,0.0,0.0,0.0,1.5519999999999998
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,1.551
15.69,0.0,0.0,0.0,0.0,0.0,0.0,17.85,24.38,0.0,0.0,0.0,0.0,42.08,0.0,0.0,0.0,0.0,1.55
15.14,0.0,0.0,0.0,0.0,0.0,0.0,25.83,23.52,0.0,0.0,0.0,0.0,35.52,0.0,0.0,0.0,0.0,1.548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.0,0.0,48.02,29.72,0.0,0.0,0.0,1.5230000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,21.54,0.0,0.0,0.0,0.0,41.82,28.76,0.0,0.0,0.0,1.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,1.5190001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,20.86,0.0,0.0,0.0,0.0,36.01,27.86,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,20.23,0.0,0.0,0.0,0.0,30.55,27.01,0.0,0.0,0.0,1.515
16.55,0.0,0.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,69.33,0.0,0.0,0.0,0.0,1.538
16.41,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.37,0.0,0.0,0.0,0.0,63.23,0.0,0.0,0.0,0.0,1.544
16.26,0.0,0.0,0.0,0.0,0.0,0.0,13.87,12.63,0.0,0.0,0.0,0.0,57.23,0.0,0.0,0.0,0.0,1.548
16.12,0.0,0.0,0.0,0.0,0.0,0.0,13.76,18.78,0.0,0.0,0.0,0.0,51.34,0.0,0.0,0.0,0.0,1.5490000000000002
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,1.551
15.85,0.0,0.0,0.0,0.0,0.0,0.0,13.52,30.78,0.0,0.0,0.0,0.0,39.84,0.0,0.0,0.0,0.0,1.551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,58.87,29.15,0.0,0.0,0.0,1.507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,5.42,0.0,0.0,0.0,0.0,53.75,28.93,0.0,0.0,0.0,1.5119999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,10.75,0.0,0.0,0.0,0.0,48.72,28.72,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,16.01,0.0,0.0,0.0,0.0,43.76,28.51,0.0,0.0,0.0,1.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,1.5190001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,26.3,0.0,0.0,0.0,0.0,34.05,28.1,0.0,0.0,0.0,1.5190001
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,1.551
12.95,0.0,0.0,0.0,0.0,0.0,0.0,13.26,24.14,0.0,0.0,0.0,0.0,44.27,5.37,0.0,0.0,0.0,1.544
10.08,0.0,0.0,0.0,0.0,0.0,0.0,12.9,23.49,0.0,0.0,0.0,0.0,43.08,10.46,0.0,0.0,0.0,1.54
7.36,0.0,0.0,0.0,0.0,0.0,0.0,12.56,22.87,0.0,0.0,0.0,0.0,41.94,15.27,0.0,0.0,0.0,1.534
4.78,0.0,0.0,0.0,0.0,0.0,0.0,12.24,22.28,0.0,0.0,0.0,0.0,40.86,19.84,0.0,0.0,0.0,1.5290000000000001
2.33,0.0,0.0,0.0,0.0,0.0,0.0,11.93,21.72,0.0,0.0,0.0,0.0,39.84,24.17,0.0,0.0,0.0,1.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,1.5190001
0.0,0.0,0.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,15.13,0.0,0.0,59.04,0.0,0.0,0.0,9.3,1.5599999
0.0,0.0,0.0,0.0,21.49,0.0,0.0,0.0,0.0,0.0,19.58,0.0,0.0,46.9,0.0,0.0,0.0,12.03,1.5919999999999999
0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,20.69,0.0,0.0,43.91,0.0,0.0,0.0,12.71,1.6
0.0,0.0,0.0,0.0,23.49,0.0,0.0,0.0,0.0,0.0,21.41,0.0,0.0,41.95,0.0,0.0,0.0,13.15,1.605
0.0,0.0,0.0,0.0,24.27,0.0,0.0,0.0,0.0,0.0,22.12,0.0,0.0,40.01,0.0,0.0,0.0,13.59,1.6119999999999999
0.0,0.0,0.0,0.0,25.43,0.0,0.0,0.0,0.0,0.0,23.18,0.0,0.0,37.15,0.0,0.0,0.0,14.24,1.618
0.0,0.0,0.0,0.0,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56,15.61,0.0,0.0,0.0,1.546
0.0,0.0,0.99,0.0,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91,15.46,0.0,0.0,0.0,1.5490000000000002
0.0,0.0,1.96,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.27,15.3,0.0,0.0,0.0,1.5549999
0.0,0.0,3.85,0.0,18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04,15.01,0.0,0.0,0.0,1.58
0.0,0.0,10.71,0.0,16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.54,13.94,0.0,0.0,0.0,1.6
0.0,0.0,13.79,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52,13.46,0.0,0.0,0.0,1.614
0.0,0.0,16.67,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.63,13.01,0.0,0.0,0.0,1.6369999999999998
0.0,0.0,18.03,0.0,15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74,12.8,0.0,0.0,0.0,1.651
0.0,0.0,23.08,0.0,14.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43,12.01,0.0,0.0,0.0,1.655
0.0,0.0,28.57,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83,11.15,0.0,0.0,0.0,1.655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,0.0,0.0,1.4680001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,94.25,0.0,0.0,0.0,0.0,1.456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,5.63,0.0,0.0,0.0,0.0,89.42,0.0,0.0,0.0,0.0,1.462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,5.48,0.0,0.0,0.0,0.0,83.28,0.0,0.0,0.0,0.0,1.472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,5.41,0.0,0.0,0.0,0.0,80.32,0.0,0.0,0.0,0.0,1.4769999999999999
0.0,0.0,0.0,0.0,0.0,47.6,0.0,2.7,0.0,0.0,0.0,0.0,0.0,26.9,22.8,0.0,0.0,0.0,1.6950001
0.0,0.0,0.0,0.0,0.0,50.9,0.0,2.6,0.0,0.0,0.0,0.0,0.0,25.8,20.7,0.0,0.0,0.0,1.761
0.0,0.0,0.0,0.0,0.0,57.9,0.0,2.3,0.0,0.0,0.0,0.0,0.0,23.6,16.2,0.0,0.0,0.0,1.8030000000000002
0.0,0.0,0.0,0.0,0.0,61.8,0.0,2.2,0.0,0.0,0.0,0.0,0.0,22.3,13.7,0.0,0.0,0.0,1.834
0.0,0.0,0.0,0.0,0.0,47.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.8,19.7,0.0,0.0,0.0,1.756
0.0,0.0,0.0,0.0,0.0,50.7,0.0,2.9,0.0,0.0,0.0,0.0,0.0,28.7,17.7,0.0,0.0,0.0,1.7719999999999998
0.0,0.0,0.0,0.0,0.0,53.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,27.6,16.0,0.0,0.0,0.0,1.781
0.0,0.0,0.0,0.0,0.0,55.8,0.0,2.7,0.0,0.0,0.0,0.0,0.0,26.8,14.7,0.0,0.0,0.0,1.7920001
