Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,RI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,0.0,0.0,47.94,0.0,35.79,0.0,1.599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,0.0,0.0,54.2,0.0,30.35,0.0,0.0,0.0,1.624
0.0,0.0,0.0,44.44,0.0,0.0,0.0,0.0,18.74,0.0,0.0,0.0,0.0,0.0,36.82,0.0,0.0,0.0,1.606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.54,0.0,0.0,0.0,0.0,0.0,46.25,0.0,30.21,0.0,1.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,61.65,0.0,33.22,0.0,0.0,0.0,1.647
0.0,0.0,0.0,52.07,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,41.52,0.0,0.0,0.0,1.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,54.55,0.0,37.03,0.0,1.603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,0.0,0.0,0.0,55.38,0.0,34.1,0.0,0.0,0.0,1.626
0.0,0.0,0.0,45.61,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0,0.0,41.56,0.0,0.0,0.0,1.603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0,52.56,0.0,31.22,0.0,1.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21,0.0,0.0,0.0,48.76,0.0,35.03,0.0,0.0,0.0,1.608
0.0,0.0,0.0,39.14,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,41.61,0.0,0.0,0.0,1.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,0.0,0.0,0.0,0.0,0.0,50.71,0.0,25.82,0.0,1.582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05,0.0,0.0,0.0,49.86,0.0,39.08,0.0,0.0,0.0,1.604
0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,13.18,0.0,0.0,0.0,0.0,0.0,46.62,0.0,0.0,0.0,1.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,0.0,57.16,0.0,26.67,0.0,1.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,43.76,0.0,44.59,0.0,0.0,0.0,1.594
0.0,0.0,0.0,34.47,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,51.97,0.0,0.0,0.0,1.582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0.0,0.0,0.0,0.0,0.0,61.73,0.0,22.16,0.0,1.575
0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,0.0,0.0,16.92,0.0,0.0,73.03,0.0,0.0,0.0,1.502
0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.0,0.0,72.65,1.52,0.0,0.0,1.502
0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,71.91,4.51,0.0,0.0,1.503
0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,16.58,0.0,0.0,71.54000000000002,5.98,0.0,0.0,1.502
0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,16.49,0.0,0.0,71.17,7.44,0.0,0.0,1.503
0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,16.41,0.0,0.0,70.81,8.88,0.0,0.0,1.503
0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,16.33,0.0,0.0,70.46,10.31,0.0,0.0,1.504
0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,69.75,13.12,0.0,0.0,1.504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,0.0,0.0,69.41,14.51,0.0,0.0,1.5033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,0.0,0.0,0.0,1.454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64,0.0,0.0,0.0,1.459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67,0.0,0.0,0.0,1.455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86000000000001,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.0,0.0,0.0,0.0,0.0,50.31,1.664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86,0.0,0.0,0.0,0.0,0.0,60.14,1.731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.87,0.0,0.0,0.0,0.0,0.0,68.12,1.808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,0.0,0.0,0.0,0.0,0.0,74.73999999999998,1.879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68,0.0,0.0,0.0,0.0,0.0,80.31999999999998,1.933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,82.54,1.944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22,0.0,0.0,84.78,2.051
0.0,0.0,0.0,0.0,50.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22,0.0,0.0,0.0,1.519
0.0,0.0,0.0,0.0,45.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.23,0.0,0.0,0.0,1.516
0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.0,0.0,0.0,1.514
0.0,0.0,0.0,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,0.0,0.0,1.511
0.0,0.0,0.0,0.0,30.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,0.0,0.0,0.0,1.505
0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40999999999998,0.0,0.0,0.0,1.499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,0.0,0.0,84.69,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19,0.0,0.0,83.81,0.0,0.0,0.0,1.456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,0.0,0.0,77.54,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28,0.0,0.0,64.71,0.0,0.0,0.0,1.456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68,0.0,0.0,63.32,0.0,0.0,0.0,1.459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.01,0.0,0.0,4.99,0.0,0.0,0.0,1.453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,0.0,0.0,84.69,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83,0.0,0.0,57.15,0.0,0.0,0.0,1.462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.22,0.0,0.0,51.76,0.0,0.0,0.0,1.461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.26,0.0,0.0,44.72,0.0,0.0,0.0,1.461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98,0.0,0.0,40.01,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.92,0.0,0.0,32.07,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.54999999999998,0.0,0.0,26.44,0.0,0.0,0.0,1.457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.14,0.0,0.0,19.84,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.98999999999998,0.0,0.0,13.98,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.58,0.0,0.0,9.4,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62,0.0,0.0,8.359999999999998,0.0,0.0,0.0,1.459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,0.0,0.0,5.18,0.0,0.0,0.0,1.462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.98,0.0,0.0,3.99,0.0,0.0,0.0,1.463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.08,0.0,0.0,1.88,0.0,0.0,0.0,1.463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,0.0,0.0,0.0,0.0,0.0,84.14,0.0,0.0,0.0,1.478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78,0.0,0.0,0.0,0.0,0.0,70.21,0.0,0.0,0.0,1.504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52,0.0,0.0,0.0,0.0,0.0,54.47,0.0,0.0,0.0,1.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,0.0,0.0,0.0,0.0,0.0,37.08,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79000000000002,0.0,0.0,0.0,0.0,0.0,28.21,0.0,0.0,0.0,1.597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98999999999998,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.458
0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.39,0.0,0.0,0.0,1.462
0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.54,0.0,0.0,0.0,1.467
0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,0.0,0.0,0.0,1.482
0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69,0.0,0.0,0.0,1.46
0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.12,0.0,0.0,0.0,1.462
0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74,0.0,0.0,0.0,1.463
0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.11000000000001,0.0,0.0,0.0,1.465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72000000000001,0.0,0.0,0.0,1.46
0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.11
0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.19
0.25,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.61,0.0,0.0,0.0,1.499
0.62,0.0,0.0,0.0,24.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.90999999999998,0.0,0.0,0.0,1.5
1.89,0.0,0.0,0.0,22.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,0.0,0.0,0.0,1.503
4.53,0.0,0.0,0.0,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.03,0.0,0.0,0.0,1.506
6.6,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.69,0.0,0.0,0.0,1.508
8.769999999999998,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43,0.0,0.0,0.0,1.51
11.81,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86,0.0,0.0,0.0,1.512
13.4,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12999999999998,0.0,0.0,0.0,1.511
13.89,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.51999999999998,0.0,0.0,0.0,1.512
14.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72,0.0,0.0,0.0,1.513
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.76,34.19,0.0,0.0,1.499
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99,33.79,0.0,0.0,1.5
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46,32.99,0.0,0.0,1.501
1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07,30.23,0.0,0.0,1.503
4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55,24.3,0.0,0.0,1.505
6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,19.44,0.0,0.0,1.506
8.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.48,14.17,0.0,0.0,1.507
11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01999999999998,6.43,0.0,0.0,1.51
13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.48999999999998,2.21,0.0,0.0,1.512
13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.26,0.89,0.0,0.0,1.513
11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94,0.0,0.0,0.0,1.501
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,33.71,0.0,0.0,1.499
0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07,32.8,0.0,0.0,1.499
0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46,31.25,0.0,0.0,1.5
0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,28.12,0.0,0.0,1.5
0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.91,21.61,0.0,0.0,1.5
0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.77,18.23,0.0,0.0,1.501
0.0,0.0,0.0,0.0,14.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.65000000000002,14.77,0.0,0.0,1.501
0.0,0.0,0.0,0.0,19.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48999999999998,7.57,0.0,0.0,1.499
0.0,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.44,3.84,0.0,0.0,1.499
0.0,0.0,0.0,0.0,24.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92,1.93,0.0,0.0,1.498
0.0,0.0,0.0,0.0,25.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22,0.77,0.0,0.0,1.498
0.0,0.0,0.0,0.0,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36,0.19,0.0,0.0,1.498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.68,34.32,0.0,0.0,1.488
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,33.71,0.0,0.0,1.498
0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46,31.25,0.0,0.0,1.499
0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.66,26.52,0.0,0.0,1.499
0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58,22.93,0.0,0.0,1.488
0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.77,18.23,0.0,0.0,1.498
0.0,0.0,0.0,0.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.02,9.41,0.0,0.0,1.497
0.0,0.0,0.0,0.0,19.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48999999999998,7.57,0.0,0.0,1.497
0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40999999999998,0.0,0.0,0.0,1.495
0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51,22.94,0.0,0.0,1.499
0.0,0.0,0.0,0.0,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.90000000000002,17.55,0.0,0.0,1.499
0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34999999999998,11.94,0.0,0.0,1.499
0.0,0.0,0.0,0.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86,6.09,0.0,0.0,1.498
0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42,26.85,0.0,0.0,1.499
0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79000000000002,21.62,0.0,0.0,1.498
0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7,10.5,0.0,0.0,1.497
0.0,0.0,0.0,0.0,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23999999999998,4.59,0.0,0.0,1.496
0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69,25.57,0.0,0.0,1.497
0.0,0.0,0.0,0.0,15.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.06,9.05,0.0,0.0,1.496
0.0,0.0,0.0,0.0,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.65,3.08,0.0,0.0,1.494
0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96,24.28,0.0,0.0,1.496
0.0,0.0,0.0,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,18.93,0.0,0.0,1.496
0.0,0.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.89,13.37,0.0,0.0,1.496
0.0,0.0,0.0,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.44,7.58,0.0,0.0,1.495
0.0,0.0,0.0,0.0,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,4.6,0.0,0.0,1.494
0.0,0.0,0.0,0.0,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.06,1.55,0.0,0.0,1.493
0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,22.97,0.0,0.0,1.495
0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72,17.57,0.0,0.0,1.494
0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25,11.95,0.0,0.0,1.494
0.0,0.0,0.0,0.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.84,6.1,0.0,0.0,1.492
0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.56,21.64,0.0,0.0,1.493
0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.06,16.19,0.0,0.0,1.492
0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.62,10.51,0.0,0.0,1.491
0.0,0.0,0.0,0.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25,4.6,0.0,0.0,1.49
0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87,20.31,0.0,0.0,1.491
0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.40999999999998,14.8,0.0,0.0,1.491
0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01,9.06,0.0,0.0,1.49
0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.68,3.08,0.0,0.0,1.488
0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,18.96,0.0,0.0,1.49
0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.78,13.39,0.0,0.0,1.489
0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.40999999999998,7.59,0.0,0.0,1.488
0.0,0.0,0.0,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.12,1.55,0.0,0.0,1.486
0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.54999999999998,17.59,0.0,0.0,1.488
0.0,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.15999999999998,11.97,0.0,0.0,1.488
0.0,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83,6.11,0.0,0.0,1.486
0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90999999999998,16.21,0.0,0.0,1.487
0.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26999999999998,4.61,0.0,0.0,1.484
0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28,14.82,0.0,0.0,1.485
0.0,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.72,3.09,0.0,0.0,1.481
19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,66.55,0.0,0.0,0.0,1.572
22.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,0.0,62.75,0.0,0.0,0.0,1.58
24.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,61.02,0.0,0.0,0.0,1.594
17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,0.0,56.17,0.0,0.0,0.0,1.591
24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,0.0,48.44,0.0,0.0,0.0,1.613
11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.57,0.0,54.2,0.0,0.0,0.0,1.591
13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38000000000001,0.0,50.83,0.0,0.0,0.0,1.6
16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22,0.0,47.31,0.0,0.0,0.0,1.613
19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,0.0,43.62,0.0,0.0,0.0,1.623
22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.03,0.0,39.74,0.0,0.0,0.0,1.634
10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.08,0.0,46.43,0.0,0.0,0.0,1.609
15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99,0.0,39.67,0.0,0.0,0.0,1.632
20.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,0.0,32.28,0.0,0.0,0.0,1.654
5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.0,45.71,0.0,0.0,0.0,1.611
7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55,0.0,42.72,0.0,0.0,0.0,1.62
